user_id,apk,start_time,fg_time_ms,last_used
17392,com.snapchat.android,2020-06-07T11:52:32Z,19608344,2020-06-08T10:01:38Z
17392,com.snapchat.android,2020-06-07T11:52:32Z,19667920,2020-06-08T10:05:47Z
17392,com.snapchat.android,2020-06-07T11:52:32Z,19759649,2020-06-08T10:11:50Z
17392,com.snapchat.android,2020-06-07T11:52:32Z,19983956,2020-06-08T10:17:01Z
17392,com.snapchat.android,2020-06-07T11:52:32Z,19983956,2020-06-08T10:17:56Z
17392,com.snapchat.android,2020-06-07T11:52:32Z,20355962,2020-06-08T10:24:58Z
17392,com.snapchat.android,2020-06-07T11:52:32Z,20527183,2020-06-08T10:30:01Z
17392,com.snapchat.android,2020-06-07T11:52:32Z,20527183,2020-06-08T10:41:39Z
17392,com.snapchat.android,2020-06-07T11:52:32Z,20562826,2020-06-08T10:46:43Z
17392,com.snapchat.android,2020-06-07T11:52:32Z,20729954,2020-06-08T10:51:35Z
17392,com.snapchat.android,2020-06-07T11:52:32Z,20757310,2020-06-08T10:53:02Z
17392,com.snapchat.android,2020-06-07T11:52:32Z,20757310,2020-06-08T11:04:22Z
17392,com.snapchat.android,2020-06-07T11:52:32Z,21120704,2020-06-08T11:11:36Z
17392,com.snapchat.android,2020-06-07T11:52:32Z,21165846,2020-06-08T11:12:21Z
17392,com.snapchat.android,2020-06-07T11:52:29Z,21262923,2020-06-08T11:30:52Z
17392,com.snapchat.android,2020-06-07T11:52:29Z,21325187,2020-06-08T11:34:45Z
17392,com.snapchat.android,2020-06-07T11:52:29Z,21363957,2020-06-08T11:38:13Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,14556897,2020-06-10T09:36:47Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,14595380,2020-06-10T09:41:53Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,14606990,2020-06-10T09:44:34Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,14685286,2020-06-10T09:56:57Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,14799348,2020-06-10T10:01:44Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,14907168,2020-06-10T10:06:24Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,14939450,2020-06-10T10:10:11Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,14954283,2020-06-10T10:13:38Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,14989118,2020-06-10T10:21:36Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,14991251,2020-06-10T10:22:29Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,15064710,2020-06-10T10:31:40Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,15153709,2020-06-10T10:33:39Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,15200643,2020-06-10T10:38:44Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,15205584,2020-06-10T10:46:31Z
17392,com.snapchat.android,2020-06-09T11:52:56Z,15261217,2020-06-10T10:51:46Z
17392,com.snapchat.android,2020-06-09T11:52:54Z,15261217,2020-06-10T10:51:43Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,14591635,2020-06-10T21:15:35Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,14871021,2020-06-10T21:20:48Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,15470520,2020-06-10T21:31:49Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,15490788,2020-06-10T21:33:36Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,15910208,2020-06-10T21:41:28Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,17111988,2020-06-10T22:01:30Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,18314289,2020-06-10T22:21:32Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,19515603,2020-06-10T22:41:33Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,20719727,2020-06-10T23:01:37Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,21112079,2020-06-10T23:08:14Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,21917547,2020-06-10T23:21:39Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,23117864,2020-06-10T23:41:39Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,23398225,2020-06-10T23:46:40Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,23454203,2020-06-10T23:49:45Z
17392,com.snapchat.android,2020-06-10T11:54:06Z,23906789,2020-06-10T23:57:17Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,23906789,2020-06-10T23:57:15Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,24035362,2020-06-11T06:18:43Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,24068326,2020-06-11T06:34:25Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,24166491,2020-06-11T06:36:04Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,24262978,2020-06-11T06:53:40Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,24679255,2020-06-11T07:03:23Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,24929703,2020-06-11T07:09:33Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,24973968,2020-06-11T07:13:30Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,25524738,2020-06-11T07:23:55Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,25844854,2020-06-11T07:29:29Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,26056690,2020-06-11T07:35:04Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,26056690,2020-06-11T07:36:36Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,26763689,2020-06-11T07:48:42Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,26977376,2020-06-11T07:52:36Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,27252193,2020-06-11T07:57:14Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,27599859,2020-06-11T08:04:18Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,27869368,2020-06-11T08:11:27Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,27897429,2020-06-11T08:15:42Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,28059039,2020-06-11T08:20:59Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,28655447,2020-06-11T08:30:55Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,28948459,2020-06-11T08:36:32Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,29172931,2020-06-11T08:40:58Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,29379365,2020-06-11T08:46:48Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,29675454,2020-06-11T08:51:50Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,29820251,2020-06-11T08:54:48Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,30349079,2020-06-11T09:03:42Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,30827587,2020-06-11T09:11:40Z
17392,com.snapchat.android,2020-06-10T11:54:04Z,30827587,2020-06-11T09:12:31Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,31220666,2020-06-11T09:20:54Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,31404388,2020-06-11T09:24:34Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,31566595,2020-06-11T09:31:24Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,31686734,2020-06-11T09:34:05Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,31929297,2020-06-11T09:38:31Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,32148397,2020-06-11T09:43:04Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,32592142,2020-06-11T09:50:51Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,32720148,2020-06-11T09:55:50Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,33420007,2020-06-11T10:08:06Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,33856010,2020-06-11T10:16:39Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,33951519,2020-06-11T10:18:42Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,34556578,2020-06-11T10:28:55Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,34848592,2020-06-11T10:33:47Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,35536058,2020-06-11T10:46:13Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,35608577,2020-06-11T10:49:22Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,35791298,2020-06-11T10:55:39Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,35897993,2020-06-11T11:01:20Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,35931606,2020-06-11T11:06:07Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,35992538,2020-06-11T11:10:47Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,36018765,2020-06-11T11:16:49Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,36072380,2020-06-11T11:20:06Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,36083117,2020-06-11T11:24:29Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,36112117,2020-06-11T11:39:36Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,36112117,2020-06-11T11:49:58Z
17392,com.snapchat.android,2020-06-10T11:54:01Z,36355924,2020-06-11T11:54:01Z
17392,com.snapchat.android,2020-06-10T11:53:59Z,36355924,2020-06-11T11:53:59Z
17392,com.snapchat.android,2020-06-12T11:54:12Z,14603906,2020-06-12T23:40:52Z
17392,com.snapchat.android,2020-06-12T11:54:12Z,14719396,2020-06-12T23:44:05Z
17392,com.snapchat.android,2020-06-12T11:54:12Z,14960275,2020-06-12T23:49:25Z
17392,com.snapchat.android,2020-06-12T11:54:12Z,15303320,2020-06-12T23:55:09Z
17392,com.snapchat.android,2020-06-12T11:54:12Z,15363398,2020-06-13T03:40:15Z
17392,com.snapchat.android,2020-06-12T11:54:12Z,15384627,2020-06-13T03:56:07Z
17392,com.snapchat.android,2020-06-12T11:54:12Z,15390138,2020-06-13T04:05:30Z
17392,com.snapchat.android,2020-06-12T11:54:09Z,15390138,2020-06-13T04:05:28Z
17392,com.snapchat.android,2020-06-12T11:54:09Z,15390138,2020-06-13T07:55:45Z
17392,com.snapchat.android,2020-06-12T11:54:09Z,15468745,2020-06-13T07:57:04Z
17392,com.snapchat.android,2020-06-12T11:54:09Z,15479870,2020-06-13T08:05:08Z
17392,com.snapchat.android,2020-06-12T11:54:09Z,15550849,2020-06-13T10:04:28Z
17392,com.snapchat.android,2020-06-12T11:54:09Z,15552893,2020-06-13T10:07:16Z
17392,com.snapchat.android,2020-06-12T11:54:09Z,15552893,2020-06-13T10:15:15Z
17392,com.snapchat.android,2020-06-12T11:54:09Z,15649175,2020-06-13T10:16:51Z
17392,com.snapchat.android,2020-06-12T11:54:09Z,15733265,2020-06-13T10:26:39Z
17392,com.snapchat.android,2020-06-12T11:54:09Z,15753327,2020-06-13T10:27:50Z
17392,com.snapchat.android,2020-06-12T11:54:09Z,15784002,2020-06-13T10:44:09Z
17392,com.snapchat.android,2020-06-12T11:54:09Z,15880908,2020-06-13T10:50:43Z
17392,com.snapchat.android,2020-06-12T11:54:09Z,16068688,2020-06-13T10:55:23Z
17392,com.snapchat.android,2020-06-12T11:54:07Z,16068688,2020-06-13T10:55:21Z
17392,com.snapchat.android,2020-06-12T11:54:04Z,16068688,2020-06-13T10:55:18Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,14587179,2020-06-15T02:03:22Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,14593786,2020-06-15T02:13:46Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,14857144,2020-06-15T02:19:33Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,14983300,2020-06-15T02:24:41Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,15169533,2020-06-15T02:27:47Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,15266640,2020-06-15T07:02:22Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,15472932,2020-06-15T07:09:39Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,15574403,2020-06-15T07:14:46Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,15600950,2020-06-15T07:18:54Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,15857018,2020-06-15T07:24:48Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,15907109,2020-06-15T07:29:00Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,16079213,2020-06-15T07:34:18Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,16268801,2020-06-15T07:39:31Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,16318930,2020-06-15T07:44:48Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,16447277,2020-06-15T07:47:50Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,16525354,2020-06-15T07:54:27Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,16597647,2020-06-15T07:56:26Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,16685877,2020-06-15T08:01:29Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,16787004,2020-06-15T08:08:35Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17004181,2020-06-15T08:12:12Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17059546,2020-06-15T08:17:32Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17445444,2020-06-15T08:23:58Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17513206,2020-06-15T08:29:08Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17556032,2020-06-15T08:33:14Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17581391,2020-06-15T08:37:51Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17611025,2020-06-15T08:42:09Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17641880,2020-06-15T08:49:38Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17678013,2020-06-15T08:57:58Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17695452,2020-06-15T09:00:34Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17751830,2020-06-15T09:09:05Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17763908,2020-06-15T09:14:45Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17782047,2020-06-15T09:15:03Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17782047,2020-06-15T09:24:53Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17816574,2020-06-15T09:25:28Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17816574,2020-06-15T09:39:39Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17845760,2020-06-15T09:40:08Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,17845760,2020-06-15T10:03:09Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,18001762,2020-06-15T10:05:59Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,18054346,2020-06-15T10:14:10Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,18067098,2020-06-15T10:17:46Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,18129457,2020-06-15T10:23:45Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,18251949,2020-06-15T10:34:16Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,18289679,2020-06-15T10:38:36Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,18622558,2020-06-15T10:44:28Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,18697828,2020-06-15T10:49:23Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,18829369,2020-06-15T10:54:42Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,18985480,2020-06-15T10:59:45Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,19028237,2020-06-15T11:00:29Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,19056030,2020-06-15T11:08:43Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,19077731,2020-06-15T11:13:44Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,19123998,2020-06-15T11:22:20Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,19175152,2020-06-15T11:29:46Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,19316529,2020-06-15T11:34:27Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,19358915,2020-06-15T11:35:10Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,19394120,2020-06-15T11:42:15Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,19394120,2020-06-15T11:49:36Z
17392,com.snapchat.android,2020-06-14T11:54:55Z,19415590,2020-06-15T11:49:58Z
17392,com.snapchat.android,2020-06-14T11:54:53Z,19415590,2020-06-15T11:49:55Z
17392,com.snapchat.android,2020-06-14T11:54:51Z,19415590,2020-06-15T11:49:53Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,14459460,2020-06-16T08:29:12Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,14535017,2020-06-16T08:33:52Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,14630798,2020-06-16T08:37:30Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,14933623,2020-06-16T08:43:56Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,15067907,2020-06-16T08:48:27Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,15184392,2020-06-16T08:52:41Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,15573221,2020-06-16T08:59:38Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,15589313,2020-06-16T09:03:52Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,15695583,2020-06-16T09:05:38Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,15707514,2020-06-16T09:10:09Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,15753270,2020-06-16T09:17:59Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,15923040,2020-06-16T09:23:06Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,16074546,2020-06-16T09:25:59Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,16512209,2020-06-16T09:34:50Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,16671465,2020-06-16T09:38:56Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,16813795,2020-06-16T09:44:20Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,16934389,2020-06-16T09:47:40Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,16974358,2020-06-16T10:02:39Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,17038927,2020-06-16T10:14:38Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,17067932,2020-06-16T10:31:00Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,17102688,2020-06-16T10:40:56Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,17196495,2020-06-16T10:49:44Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,17261721,2020-06-16T10:52:01Z
17392,com.snapchat.android,2020-06-15T11:54:56Z,17273875,2020-06-16T11:05:35Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,14403323,2020-06-17T09:07:51Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,14509485,2020-06-17T09:14:26Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,14537079,2020-06-17T09:18:52Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,14611579,2020-06-17T09:22:00Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,14699027,2020-06-17T09:29:37Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,14746916,2020-06-17T09:33:21Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,14965692,2020-06-17T09:39:46Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,15118856,2020-06-17T09:44:31Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,15153100,2020-06-17T09:47:27Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,15269479,2020-06-17T09:54:45Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,15378595,2020-06-17T09:58:21Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,15454915,2020-06-17T10:03:52Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,15534380,2020-06-17T10:09:42Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,15559764,2020-06-17T10:11:44Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,15559764,2020-06-17T10:15:07Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,15928436,2020-06-17T10:24:46Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,16002194,2020-06-17T10:29:22Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,16080489,2020-06-17T10:34:23Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,16244041,2020-06-17T10:39:19Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,16407864,2020-06-17T10:44:39Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,16617195,2020-06-17T10:48:15Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,16641618,2020-06-17T10:53:46Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,16736497,2020-06-17T10:59:19Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,16780503,2020-06-17T11:04:27Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,16808731,2020-06-17T11:04:55Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,16808731,2020-06-17T11:14:00Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,17039708,2020-06-17T11:18:27Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,17485114,2020-06-17T11:29:31Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,17540739,2020-06-17T11:31:45Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,17559355,2020-06-17T11:37:54Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,17608787,2020-06-17T11:43:57Z
17392,com.snapchat.android,2020-06-16T11:55:33Z,17789004,2020-06-17T11:49:32Z
17392,com.snapchat.android,2020-06-16T11:55:31Z,17895404,2020-06-17T11:54:41Z
17392,com.snapchat.android,2020-06-16T11:55:31Z,17944990,2020-06-17T11:55:31Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,14451647,2020-06-19T08:24:07Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,14551013,2020-06-19T08:34:38Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,14584617,2020-06-19T08:36:37Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,14614389,2020-06-19T08:57:49Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,14652580,2020-06-19T09:03:28Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,14748299,2020-06-19T09:34:18Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,14756743,2020-06-19T09:52:58Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,14878799,2020-06-19T09:59:12Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,14932667,2020-06-19T10:02:51Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,15217429,2020-06-19T10:08:19Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,15235236,2020-06-19T10:13:19Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,15327482,2020-06-19T10:39:24Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,15410260,2020-06-19T10:43:28Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,15484334,2020-06-19T10:46:44Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,15511628,2020-06-19T11:01:51Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,15533895,2020-06-19T11:22:13Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,15558624,2020-06-19T11:33:52Z
17392,com.snapchat.android,2020-06-18T11:55:32Z,15575641,2020-06-19T11:40:33Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,14407574,2020-06-21T19:54:25Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,14459817,2020-06-21T19:56:04Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,14739257,2020-06-21T20:02:21Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,15092205,2020-06-21T20:08:40Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,16296057,2020-06-21T20:28:44Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,16532890,2020-06-21T20:34:05Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,16606716,2020-06-21T20:37:49Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,16827717,2020-06-21T20:44:17Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,17074004,2020-06-21T20:49:10Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,17380662,2020-06-21T20:54:16Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,17514413,2020-06-21T20:58:18Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,17879266,2020-06-21T21:04:23Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,18097476,2020-06-21T21:09:11Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,18569140,2020-06-21T21:17:32Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,18857730,2020-06-21T21:22:43Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,19062271,2020-06-21T21:28:20Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,19083279,2020-06-21T21:34:18Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,19115179,2020-06-21T21:39:25Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,19233187,2020-06-21T21:43:59Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,19328873,2020-06-21T21:49:34Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,19465305,2020-06-21T21:54:30Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,19537006,2020-06-21T21:58:17Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,19675770,2020-06-21T22:03:57Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,19731904,2020-06-21T22:07:24Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,19822139,2020-06-21T22:14:03Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,19838270,2020-06-21T22:15:05Z
17392,com.snapchat.android,2020-06-21T11:56:55Z,19899363,2020-06-21T22:23:21Z
17392,com.snapchat.android,2020-06-21T11:56:55Z,20269556,2020-06-21T22:29:31Z
17392,com.snapchat.android,2020-06-21T11:56:55Z,20407893,2020-06-21T22:32:29Z
17392,com.snapchat.android,2020-06-21T11:56:55Z,21321990,2020-06-21T22:49:07Z
17392,com.snapchat.android,2020-06-21T11:56:55Z,21453208,2020-06-21T22:51:54Z
17392,com.snapchat.android,2020-06-21T11:56:55Z,21609682,2020-06-21T22:57:23Z
17392,com.snapchat.android,2020-06-21T11:56:55Z,21913124,2020-06-21T23:03:30Z
17392,com.snapchat.android,2020-06-21T11:56:55Z,22143114,2020-06-21T23:08:31Z
17392,com.snapchat.android,2020-06-21T11:56:55Z,22331910,2020-06-21T23:13:10Z
17392,com.snapchat.android,2020-06-21T11:56:55Z,22913438,2020-06-21T23:22:57Z
17392,com.snapchat.android,2020-06-21T11:56:55Z,23252747,2020-06-21T23:28:41Z
17392,com.snapchat.android,2020-06-21T11:56:55Z,23448457,2020-06-21T23:32:14Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,23448457,2020-06-21T23:32:16Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,23448457,2020-06-22T05:28:09Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,23538019,2020-06-22T05:29:38Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,23559626,2020-06-22T05:39:08Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,23562043,2020-06-22T05:40:07Z
17392,com.snapchat.android,2020-06-21T11:56:57Z,23689471,2020-06-22T06:14:30Z
